schema_version,request_id,seed,scenario_id,algorithm,time_slot,throughput_e,delay_u,drop_u,sla_violation,fairness,rb_utilization,allocated_embb_rb,allocated_urllc_rb,used_embb_rb,used_urllc_rb,served_embb_bits,served_urllc_bits,completed_urllc_packets,dropped_urllc_packets,units
1.0.0,smoke-000165,42,stable_load,tv1_smoke_fixed,165,8.601,2.0,0.0,0.0,0.510441,1.0,25,25,25,25,8601,4651,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000166,42,stable_load,tv1_smoke_fixed,166,8.601,2.0,0.0,0.0,0.511022,1.0,25,25,25,25,8601,4651,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000167,42,stable_load,tv1_smoke_fixed,167,10.465,1.666667,0.0,0.0,0.507836,1.0,25,25,25,25,10465,5820,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000168,42,stable_load,tv1_smoke_fixed,168,12.292,1.0,0.0,0.0,0.509166,0.72,25,25,25,11,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000169,42,stable_load,tv1_smoke_fixed,169,12.292,1.0,0.0,0.0,0.509124,0.72,25,25,25,11,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000170,42,stable_load,tv1_smoke_fixed,170,12.292,1.0,0.0,0.0,0.509081,0.94,25,25,25,22,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000171,42,stable_load,tv1_smoke_fixed,171,12.292,1.0,0.0,0.0,0.509026,0.72,25,25,25,11,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000172,42,stable_load,tv1_smoke_fixed,172,12.292,1.0,0.0,0.0,0.509104,1.0,25,25,25,25,12292,7579,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000173,42,stable_load,tv1_smoke_fixed,173,12.292,1.333333,0.0,0.0,0.509187,1.0,25,25,25,25,12292,7579,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000174,42,stable_load,tv1_smoke_fixed,174,12.292,1.5,0.0,0.0,0.508908,0.7,25,25,25,10,12292,2762,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000175,42,stable_load,tv1_smoke_fixed,175,10.465,1.0,0.0,0.0,0.507541,0.84,25,25,25,17,10465,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000176,42,stable_load,tv1_smoke_fixed,176,10.465,1.0,0.0,0.0,0.5075,0.68,25,25,25,9,10465,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000177,42,stable_load,tv1_smoke_fixed,177,10.465,1.0,0.0,0.0,0.507467,0.68,25,25,25,9,10465,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000178,42,stable_load,tv1_smoke_fixed,178,12.292,1.0,0.0,0.0,0.508722,0.8,25,25,25,15,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000179,42,stable_load,tv1_smoke_fixed,179,12.292,0.0,0.0,0.0,0.508683,0.5,25,25,25,0,12292,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000180,42,stable_load,tv1_smoke_fixed,180,10.465,1.0,0.0,0.0,0.507375,0.76,25,25,25,13,10465,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000181,42,stable_load,tv1_smoke_fixed,181,10.465,0.0,0.0,0.0,0.507335,0.5,25,25,25,0,10465,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000182,42,stable_load,tv1_smoke_fixed,182,10.465,0.0,0.0,0.0,0.507294,0.5,25,25,25,0,10465,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000183,42,stable_load,tv1_smoke_fixed,183,10.465,0.0,0.0,0.0,0.507251,0.5,25,25,25,0,10465,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000184,42,stable_load,tv1_smoke_fixed,184,10.465,1.0,0.0,0.0,0.507219,0.82,25,25,25,16,10465,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000185,42,stable_load,tv1_smoke_fixed,185,10.465,1.0,0.0,0.0,0.507183,0.82,25,25,25,16,10465,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000186,42,stable_load,tv1_smoke_fixed,186,10.465,0.0,0.0,0.0,0.507154,0.5,25,25,25,0,10465,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000187,42,stable_load,tv1_smoke_fixed,187,10.465,0.0,0.0,0.0,0.507116,0.5,25,25,25,0,10465,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000188,42,stable_load,tv1_smoke_fixed,188,10.465,1.0,0.0,0.0,0.507072,0.66,25,25,25,8,10465,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000189,42,stable_load,tv1_smoke_fixed,189,10.465,1.0,0.0,0.0,0.507039,0.6,25,25,25,5,10465,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000190,42,stable_load,tv1_smoke_fixed,190,12.292,1.0,0.0,0.0,0.50822,0.68,25,25,25,9,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000191,42,stable_load,tv1_smoke_fixed,191,12.292,1.0,0.0,0.0,0.50818,0.78,25,25,25,14,12292,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000192,42,stable_load,tv1_smoke_fixed,192,12.292,1.0,0.0,0.0,0.508158,0.74,25,25,25,12,12292,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000193,42,stable_load,tv1_smoke_fixed,193,12.292,1.0,0.0,0.0,0.508129,0.82,25,25,25,16,12292,10240,4,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000194,42,stable_load,tv1_smoke_fixed,194,12.292,0.0,0.0,0.0,0.508095,0.5,25,25,25,0,12292,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000195,42,stable_load,tv1_smoke_fixed,195,12.292,0.0,0.0,0.0,0.508054,0.5,25,25,25,0,12292,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000196,42,stable_load,tv1_smoke_fixed,196,12.292,1.0,0.0,0.0,0.508023,0.66,25,25,25,8,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000197,42,stable_load,tv1_smoke_fixed,197,12.292,1.0,0.0,0.0,0.507993,0.58,25,25,25,4,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000198,42,stable_load,tv1_smoke_fixed,198,12.292,1.0,0.0,0.0,0.507966,0.86,25,25,25,18,12292,10240,4,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000199,42,stable_load,tv1_smoke_fixed,199,12.292,1.0,0.0,0.0,0.507945,0.72,25,25,25,11,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000200,42,stable_load,tv1_smoke_fixed,200,12.292,1.0,0.0,0.0,0.507925,0.62,25,25,25,6,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000201,42,stable_load,tv1_smoke_fixed,201,14.248,0.0,0.0,0.0,0.509168,0.5,25,25,25,0,14248,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000202,42,stable_load,tv1_smoke_fixed,202,12.292,1.0,0.0,0.0,0.507895,0.64,25,25,25,7,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000203,42,stable_load,tv1_smoke_fixed,203,12.292,0.0,0.0,0.0,0.507855,0.5,25,25,25,0,12292,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000204,42,stable_load,tv1_smoke_fixed,204,14.248,1.0,0.0,0.0,0.509076,0.88,25,25,25,19,14248,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000205,42,stable_load,tv1_smoke_fixed,205,14.248,0.0,0.0,0.0,0.509067,0.5,25,25,25,0,14248,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000206,42,stable_load,tv1_smoke_fixed,206,14.248,1.0,0.0,0.0,0.509052,0.64,25,25,25,7,14248,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000207,42,stable_load,tv1_smoke_fixed,207,14.248,1.0,0.0,0.0,0.516119,1.0,25,25,25,25,14248,8601,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000208,42,stable_load,tv1_smoke_fixed,208,14.248,2.0,0.0,0.0,0.515094,1.0,25,25,25,25,14248,8601,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000209,42,stable_load,tv1_smoke_fixed,209,14.248,1.75,0.0,0.0,0.50939,1.0,25,25,25,25,14248,10465,4,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000210,42,stable_load,tv1_smoke_fixed,210,14.248,1.333333,0.0,0.0,0.50894,0.78,25,25,25,14,14248,5613,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000211,42,stable_load,tv1_smoke_fixed,211,14.248,1.0,0.0,0.0,0.508915,0.76,25,25,25,13,14248,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000212,42,stable_load,tv1_smoke_fixed,212,14.248,1.0,0.0,0.0,0.50888,0.8,25,25,25,15,14248,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000213,42,stable_load,tv1_smoke_fixed,213,14.248,1.0,0.0,0.0,0.508864,0.8,25,25,25,15,14248,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000214,42,stable_load,tv1_smoke_fixed,214,14.248,1.0,0.0,0.0,0.508868,0.8,25,25,25,15,14248,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000215,42,stable_load,tv1_smoke_fixed,215,14.248,0.0,0.0,0.0,0.508849,0.5,25,25,25,0,14248,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000216,42,stable_load,tv1_smoke_fixed,216,12.292,1.0,0.0,0.0,0.507625,0.8,25,25,25,15,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000217,42,stable_load,tv1_smoke_fixed,217,12.292,1.0,0.0,0.0,0.507589,0.88,25,25,25,19,12292,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000218,42,stable_load,tv1_smoke_fixed,218,10.465,1.0,0.0,0.0,0.506427,0.64,25,25,25,7,10465,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000219,42,stable_load,tv1_smoke_fixed,219,12.292,0.0,0.0,0.0,0.507501,0.5,25,25,25,0,12292,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000220,42,stable_load,tv1_smoke_fixed,220,12.292,0.0,0.0,0.0,0.507483,0.5,25,25,25,0,12292,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000221,42,stable_load,tv1_smoke_fixed,221,12.292,1.0,0.0,0.0,0.50746,0.88,25,25,25,19,12292,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000222,42,stable_load,tv1_smoke_fixed,222,12.292,1.0,0.0,0.0,0.50743,0.76,25,25,25,13,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000223,42,stable_load,tv1_smoke_fixed,223,12.292,1.0,0.0,0.0,0.507412,0.76,25,25,25,13,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000224,42,stable_load,tv1_smoke_fixed,224,12.292,1.0,0.0,0.0,0.507392,1.0,25,25,25,25,12292,10240,4,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000225,42,stable_load,tv1_smoke_fixed,225,12.292,1.0,0.0,0.0,0.507369,0.88,25,25,25,19,12292,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000226,42,stable_load,tv1_smoke_fixed,226,12.292,1.0,0.0,0.0,0.507342,0.64,25,25,25,7,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000227,42,stable_load,tv1_smoke_fixed,227,12.292,1.0,0.0,0.0,0.507322,0.76,25,25,25,13,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000228,42,stable_load,tv1_smoke_fixed,228,12.292,1.0,0.0,0.0,0.507303,0.76,25,25,25,13,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000229,42,stable_load,tv1_smoke_fixed,229,12.292,1.0,0.0,0.0,0.507279,0.62,25,25,25,6,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000230,42,stable_load,tv1_smoke_fixed,230,12.292,1.0,0.0,0.0,0.507258,0.62,25,25,25,6,12292,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000231,42,stable_load,tv1_smoke_fixed,231,12.292,0.0,0.0,0.0,0.507241,0.5,25,25,25,0,12292,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000232,42,stable_load,tv1_smoke_fixed,232,12.292,1.0,0.0,0.0,0.507217,0.72,25,25,25,11,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000233,42,stable_load,tv1_smoke_fixed,233,12.292,1.0,0.0,0.0,0.507203,0.82,25,25,25,16,12292,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000234,42,stable_load,tv1_smoke_fixed,234,10.465,1.0,0.0,0.0,0.506119,0.88,25,25,25,19,10465,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000235,42,stable_load,tv1_smoke_fixed,235,10.465,1.0,0.0,0.0,0.506092,0.76,25,25,25,13,10465,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000236,42,stable_load,tv1_smoke_fixed,236,10.465,1.0,0.0,0.0,0.506067,0.72,25,25,25,11,10465,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000237,42,stable_load,tv1_smoke_fixed,237,10.465,1.0,0.0,0.0,0.506293,1.0,25,25,25,25,10465,12292,4,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000238,42,stable_load,tv1_smoke_fixed,238,12.292,1.333333,0.0,0.0,0.507072,0.74,25,25,25,12,12292,5628,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000239,42,stable_load,tv1_smoke_fixed,239,12.292,0.0,0.0,0.0,0.50704,0.5,25,25,25,0,12292,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000240,42,stable_load,tv1_smoke_fixed,240,12.292,1.0,0.0,0.0,0.507026,0.78,25,25,25,14,12292,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000241,42,stable_load,tv1_smoke_fixed,241,12.292,1.0,0.0,0.0,0.507013,0.78,25,25,25,14,12292,7680,3,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000242,42,stable_load,tv1_smoke_fixed,242,12.292,1.0,0.0,0.0,0.506989,0.68,25,25,25,9,12292,5120,2,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000243,42,stable_load,tv1_smoke_fixed,243,12.292,0.0,0.0,0.0,0.506967,0.5,25,25,25,0,12292,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000244,42,stable_load,tv1_smoke_fixed,244,10.465,1.0,0.0,0.0,0.505919,0.6,25,25,25,5,10465,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000245,42,stable_load,tv1_smoke_fixed,245,10.465,0.0,0.0,0.0,0.505895,0.5,25,25,25,0,10465,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000246,42,stable_load,tv1_smoke_fixed,246,10.465,1.0,0.0,0.0,0.505866,0.6,25,25,25,5,10465,2560,1,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
1.0.0,smoke-000247,42,stable_load,tv1_smoke_fixed,247,10.465,0.0,0.0,0.0,0.505846,0.5,25,25,25,0,10465,0,0,0,"{""throughput_e"":""Mbps"",""delay_u"":""ms"",""drop_u"":""ratio"",""sla_violation"":""ratio"",""fairness"":""index_0_to_1"",""rb_utilization"":""ratio""}"
